location,lang,retweet_count,conversation_id_str,image_url,tweet_url,favorite_count,user_id_str,created_at,full_text,reply_count,username,in_reply_to_screen_name,quote_count,id_str,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw
,in,0,1981818522146877766,,https://x.com/undefined/status/1981845961300382109,0,341987176,Fri Oct 24 22:11:12 +0000 2025,@yoonjincrush Selamat pagi. Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,1,,yoonjincrush,0,1981845961300382109,@yoonjincrush selamat pagi. mohon maaf kak. untuk informasinya sudah kami sampaikan ke unit terkait ya. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,selamat pagi mohon maaf kak untuk informasinya sudah kami sampaikan ke unit terkait ya apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['selamat', 'pagi', 'mohon', 'maaf', 'kak', 'untuk', 'informasinya', 'sudah', 'kami', 'sampaikan', 'ke', 'unit', 'terkait', 'ya', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['selamat', 'pagi', 'mohon', 'maaf', 'kak', 'untuk', 'informasi', 'sudah', 'kami', 'sampai', 'ke', 'unit', 'kait', 'ya', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",selamat pagi mohon maaf kak untuk informasi sudah kami sampai ke unit kait ya apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@yoonjincrush Selamat pagi. Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@yoonjincrush Selamat pagi. Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981797093925880007,,https://x.com/undefined/status/1981804341712609688,0,341987176,Fri Oct 24 19:25:49 +0000 2025,@ksooacademy Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,0,,ksooacademy,0,1981804341712609688,@ksooacademy mohon maaf kak. untuk informasinya sudah kami sampaikan ke unit terkait ya kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak untuk informasinya sudah kami sampaikan ke unit terkait ya kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'untuk', 'informasinya', 'sudah', 'kami', 'sampaikan', 'ke', 'unit', 'terkait', 'ya', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'untuk', 'informasi', 'sudah', 'kami', 'sampai', 'ke', 'unit', 'kait', 'ya', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak untuk informasi sudah kami sampai ke unit kait ya kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@ksooacademy Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@ksooacademy Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981789929660408094,,https://x.com/undefined/status/1981795511066931634,0,341987176,Fri Oct 24 18:50:44 +0000 2025,@plecest @KAI121 Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,0,,plecest,0,1981795511066931634,@plecest @kai121 mohon maaf kak. untuk informasinya sudah kami sampaikan ke unit terkait ya kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak untuk informasinya sudah kami sampaikan ke unit terkait ya kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'untuk', 'informasinya', 'sudah', 'kami', 'sampaikan', 'ke', 'unit', 'terkait', 'ya', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'untuk', 'informasi', 'sudah', 'kami', 'sampai', 'ke', 'unit', 'kait', 'ya', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak untuk informasi sudah kami sampai ke unit kait ya kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@plecest @KAI121 Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@plecest @KAI121 Mohon maaf Kak. Untuk informasinya sudah Kami sampaikan ke unit terkait ya Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981784733093945605,,https://x.com/undefined/status/1981787245087723665,0,341987176,Fri Oct 24 18:17:53 +0000 2025,@itsmearast Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,0,,itsmearast,0,1981787245087723665,@itsmearast mohon maaf kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@itsmearast Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@itsmearast Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981784210269696062,,https://x.com/undefined/status/1981786912039088311,0,341987176,Fri Oct 24 18:16:34 +0000 2025,@hayybec @KAI121 Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,2,,hayybec,0,1981786912039088311,@hayybec @kai121 mohon maaf kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@hayybec @KAI121 Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@hayybec @KAI121 Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981776311053168661,,https://x.com/undefined/status/1981782746025648253,0,341987176,Fri Oct 24 18:00:01 +0000 2025,@haidiarista Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,1,,haidiarista,0,1981782746025648253,@haidiarista mohon maaf kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@haidiarista Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@haidiarista Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981776311053168661,,https://x.com/undefined/status/1981782616274784695,0,341987176,Fri Oct 24 17:59:30 +0000 2025,@aajuunkyu Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,0,,aajuunkyu,0,1981782616274784695,@aajuunkyu mohon maaf kak. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@aajuunkyu Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@aajuunkyu Mohon maaf Kak. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981776311053168661,,https://x.com/undefined/status/1981782540722786342,0,341987176,Fri Oct 24 17:59:12 +0000 2025,@haidiarista Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,1,,haidiarista,0,1981782540722786342,@haidiarista mohon maaf kak dapat kami sampaikan untuk pemesanan tiket ka lokal dapat dilakukan mulai h-7 sebelum keberangkatan. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak dapat kami sampaikan untuk pemesanan tiket ka lokal dapat dilakukan mulai h 7 sebelum keberangkatan apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'dapat', 'kami', 'sampaikan', 'untuk', 'pemesanan', 'tiket', 'ka', 'lokal', 'dapat', 'dilakukan', 'mulai', 'h', '7', 'sebelum', 'keberangkatan', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'dapat', 'kami', 'sampai', 'untuk', 'mesan', 'tiket', 'ka', 'lokal', 'dapat', 'laku', 'mulai', 'h', '7', 'belum', 'berangkat', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak dapat kami sampai untuk mesan tiket ka lokal dapat laku mulai h 7 belum berangkat apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@haidiarista Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@haidiarista Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981762426602438828,,https://x.com/undefined/status/1981782116255117700,0,341987176,Fri Oct 24 17:57:30 +0000 2025,@noraatikaa Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,0,,noraatikaa,0,1981782116255117700,@noraatikaa mohon maaf kak dapat kami sampaikan untuk pemesanan tiket ka lokal dapat dilakukan mulai h-7 sebelum keberangkatan. apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak. tks.,mohon maaf kak dapat kami sampaikan untuk pemesanan tiket ka lokal dapat dilakukan mulai h 7 sebelum keberangkatan apabila belum tersedia pada aplikasi access by kai kami sarankan cek secara berkala ya kak tks,"['mohon', 'maaf', 'kak', 'dapat', 'kami', 'sampaikan', 'untuk', 'pemesanan', 'tiket', 'ka', 'lokal', 'dapat', 'dilakukan', 'mulai', 'h', '7', 'sebelum', 'keberangkatan', 'apabila', 'belum', 'tersedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'sarankan', 'cek', 'secara', 'berkala', 'ya', 'kak', 'tks']","['mohon', 'maaf', 'kak', 'dapat', 'kami', 'sampai', 'untuk', 'mesan', 'tiket', 'ka', 'lokal', 'dapat', 'laku', 'mulai', 'h', '7', 'belum', 'berangkat', 'apabila', 'belum', 'sedia', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kami', 'saran', 'cek', 'cara', 'kala', 'ya', 'kak', 'tks']",mohon maaf kak dapat kami sampai untuk mesan tiket ka lokal dapat laku mulai h 7 belum berangkat apabila belum sedia pada aplikasi access by kai kami saran cek cara kala ya kak tks,@noraatikaa Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.,@noraatikaa Mohon maaf Kak dapat Kami sampaikan untuk pemesanan tiket KA Lokal dapat dilakukan mulai H-7 sebelum keberangkatan. Apabila belum tersedia pada aplikasi Access by KAI kami sarankan cek secara berkala ya Kak. Tks.
,in,0,1981780252801257737,,https://x.com/undefined/status/1981780252801257737,0,1418554703810416650,Fri Oct 24 17:50:06 +0000 2025,@KAI121 ini KAI Access nya emang error apa gimana min?,3,,KAI121,0,1981780252801257737,@kai121 ini kai access nya emang error apa gimana min?,ini kai access nya emang error apa gimana min,"['ini', 'kai', 'access', 'nya', 'emang', 'error', 'apa', 'gimana', 'min']","['ini', 'kai', 'access', 'nya', 'emang', 'error', 'apa', 'gimana', 'min']",ini kai access nya emang error apa gimana min,@KAI121 ini KAI Access nya emang error apa gimana min?,@KAI121 ini KAI Access nya emang error apa gimana min?
,in,0,1981776311053168661,,https://x.com/undefined/status/1981776311053168661,0,240672638,Fri Oct 24 17:34:26 +0000 2025,Halo min @CommuterLine .. Jadwal kereta dhoho penataran untuk tanggal 1 nov 2025 kenapa belum tersedia ya di kai access? Belum bisa pesan tiket juga.,4,,,0,1981776311053168661,halo min @commuterline .. jadwal kereta dhoho penataran untuk tanggal 1 nov 2025 kenapa belum tersedia ya di kai access? belum bisa pesan tiket juga.,halo min jadwal kereta dhoho penataran untuk tanggal 1 nov 2025 kenapa belum tersedia ya di kai access belum bisa pesan tiket juga,"['halo', 'min', 'jadwal', 'kereta', 'dhoho', 'penataran', 'untuk', 'tanggal', '1', 'nov', '2025', 'kenapa', 'belum', 'tersedia', 'ya', 'di', 'kai', 'access', 'belum', 'bisa', 'pesan', 'tiket', 'juga']","['halo', 'min', 'jadwal', 'kereta', 'dhoho', 'natar', 'untuk', 'tanggal', '1', 'nov', '2025', 'kenapa', 'belum', 'sedia', 'ya', 'di', 'kai', 'access', 'belum', 'bisa', 'pesan', 'tiket', 'juga']",halo min jadwal kereta dhoho natar untuk tanggal 1 nov 2025 kenapa belum sedia ya di kai access belum bisa pesan tiket juga,Halo min @CommuterLine .. Jadwal kereta dhoho penataran untuk tanggal 1 nov 2025 kenapa belum tersedia ya di kai access? Belum bisa pesan tiket juga.,Halo min @CommuterLine .. Jadwal kereta dhoho penataran untuk tanggal 1 nov 2025 kenapa belum tersedia ya di kai access? Belum bisa pesan tiket juga.
,in,0,1981772586943140232,,https://x.com/undefined/status/1981772586943140232,0,1947964285403226112,Fri Oct 24 17:19:38 +0000 2025,KAI Access erorr apa ya? jadwal kereta dhoho penataran buat tanggal 1 November belum keluar kah? @KAI121 @CommuterLine,4,,,0,1981772586943140232,kai access erorr apa ya? jadwal kereta dhoho penataran buat tanggal 1 november belum keluar kah? @kai121 @commuterline,kai access erorr apa ya jadwal kereta dhoho penataran buat tanggal 1 november belum keluar kah,"['kai', 'access', 'erorr', 'apa', 'ya', 'jadwal', 'kereta', 'dhoho', 'penataran', 'buat', 'tanggal', '1', 'november', 'belum', 'keluar', 'kah']","['kai', 'access', 'erorr', 'apa', 'ya', 'jadwal', 'kereta', 'dhoho', 'natar', 'buat', 'tanggal', '1', 'november', 'belum', 'keluar', 'kah']",kai access erorr apa ya jadwal kereta dhoho natar buat tanggal 1 november belum keluar kah,KAI Access erorr apa ya? jadwal kereta dhoho penataran buat tanggal 1 November belum keluar kah? @KAI121 @CommuterLine,KAI Access erorr apa ya? jadwal kereta dhoho penataran buat tanggal 1 November belum keluar kah? @KAI121 @CommuterLine
,in,0,1981771687709618681,https://pbs.twimg.com/media/G4Cq18CWkAAIl-4.jpg,https://x.com/undefined/status/1981771687709618681,0,186326511,Fri Oct 24 17:16:04 +0000 2025,Kai access kenapa errorrrrr @KAI121 @CommuterLine https://t.co/ZvyY96Yw0I,2,,,0,1981771687709618681,kai access kenapa errorrrrr @kai121 @commuterline https://t.co/zvyy96yw0i,kai access kenapa errorrrrr,"['kai', 'access', 'kenapa', 'errorrrrr']","['kai', 'access', 'kenapa', 'errorrrrr']",kai access kenapa errorrrrr,Kai access kenapa errorrrrr @KAI121 @CommuterLine https://t.co/ZvyY96Yw0I,Kai access kenapa errorrrrr @KAI121 @CommuterLine https://t.co/ZvyY96Yw0I
,in,0,1981770941635211358,https://pbs.twimg.com/media/G4CqKjuWsAEz1K9.jpg,https://x.com/undefined/status/1981770941635211358,0,93318884,Fri Oct 24 17:13:06 +0000 2025,@CommuterLine beli tiket Penataran Dhoho jam 00.10 masih gini. Kebiasaan app KAI access error https://t.co/goM814P5Jf,6,,CommuterLine,0,1981770941635211358,@commuterline beli tiket penataran dhoho jam 00.10 masih gini. kebiasaan app kai access error https://t.co/gom814p5jf,beli tiket penataran dhoho jam 00 10 masih gini kebiasaan app kai access error,"['beli', 'tiket', 'penataran', 'dhoho', 'jam', '00', '10', 'masih', 'gini', 'kebiasaan', 'app', 'kai', 'access', 'error']","['beli', 'tiket', 'natar', 'dhoho', 'jam', '00', '10', 'masih', 'gin', 'biasa', 'app', 'kai', 'access', 'error']",beli tiket natar dhoho jam 00 10 masih gin biasa app kai access error,@CommuterLine beli tiket Penataran Dhoho jam 00.10 masih gini. Kebiasaan app KAI access error https://t.co/goM814P5Jf,@CommuterLine beli tiket Penataran Dhoho jam 00.10 masih gini. Kebiasaan app KAI access error https://t.co/goM814P5Jf
,in,0,1981770694615769304,,https://x.com/undefined/status/1981770694615769304,0,773172173657640960,Fri Oct 24 17:12:07 +0000 2025,@KAI121 access kai error kah? Tiket tujuan bangil-malang kok belum muncul,3,,KAI121,0,1981770694615769304,@kai121 access kai error kah? tiket tujuan bangil-malang kok belum muncul,access kai error kah tiket tujuan bangil malang kok belum muncul,"['access', 'kai', 'error', 'kah', 'tiket', 'tujuan', 'bangil', 'malang', 'kok', 'belum', 'muncul']","['access', 'kai', 'error', 'kah', 'tiket', 'tuju', 'bangil', 'malang', 'kok', 'belum', 'muncul']",access kai error kah tiket tuju bangil malang kok belum muncul,@KAI121 access kai error kah? Tiket tujuan bangil-malang kok belum muncul,@KAI121 access kai error kah? Tiket tujuan bangil-malang kok belum muncul
,in,0,1981770424083263671,,https://x.com/undefined/status/1981770424083263671,0,702685760,Fri Oct 24 17:11:03 +0000 2025,@CommuterLine min di kai access ka lokal blitar - sepanjang tgl 1 november jadwalnya kok gk ada ? Udah refresh dr tadi lo,0,,CommuterLine,0,1981770424083263671,@commuterline min di kai access ka lokal blitar - sepanjang tgl 1 november jadwalnya kok gk ada ? udah refresh dr tadi lo,min di kai access ka lokal blitar sepanjang tgl 1 november jadwalnya kok gk ada udah refresh dr tadi lo,"['min', 'di', 'kai', 'access', 'ka', 'lokal', 'blitar', 'sepanjang', 'tgl', '1', 'november', 'jadwalnya', 'kok', 'gk', 'ada', 'udah', 'refresh', 'dr', 'tadi', 'lo']","['min', 'di', 'kai', 'access', 'ka', 'lokal', 'blitar', 'panjang', 'tgl', '1', 'november', 'jadwal', 'kok', 'gk', 'ada', 'udah', 'refresh', 'dr', 'tadi', 'lo']",min di kai access ka lokal blitar panjang tgl 1 november jadwal kok gk ada udah refresh dr tadi lo,@CommuterLine min di kai access ka lokal blitar - sepanjang tgl 1 november jadwalnya kok gk ada ? Udah refresh dr tadi lo,@CommuterLine min di kai access ka lokal blitar - sepanjang tgl 1 november jadwalnya kok gk ada ? Udah refresh dr tadi lo
